signal_quality_score,artifact_burden_score,temporal_stability_score,missingness_risk_score,device_bias_score,confounding_risk_score,overall_trust_score,category,explanation,participant_id
66.00333333333332,65.58833333333332,85.78853084751275,86.3809523809524,100.0,94.56188631191614,79.19,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (65.6). Research prototype only. Not medical advice.,P0122
70.03666666666668,67.07000000000001,84.71518585957698,85.21428571428572,100.0,89.76367545287218,79.62,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (67.1). Research prototype only. Not medical advice.,P0123
63.02833333333333,64.91166666666666,88.82588224523235,88.71428571428572,100.0,94.61722047029417,79.27,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (63.0). Research prototype only. Not medical advice.,P0124
48.38000000000001,47.14166666666667,84.15973474937137,32.28571428571429,100.0,97.90334970633377,62.99,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (32.3). Research prototype only. Not medical advice.,P0125
64.71333333333332,63.515,88.71996831780119,77.42857142857143,100.0,77.53995302127596,75.99,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (63.5). Research prototype only. Not medical advice.,P0126
47.533333333333324,52.278333333333336,85.02389160058532,71.5952380952381,100.0,91.80025421699283,69.26,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (47.5). Research prototype only. Not medical advice.,P0127
58.59833333333332,60.266666666666666,86.19777074337041,30.33333333333334,100.0,85.0659336981571,67.0,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (30.3). Research prototype only. Not medical advice.,P0128
66.22166666666665,62.26666666666667,89.04432851559135,46.285714285714285,100.0,79.76943302874055,71.74,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (46.3). Research prototype only. Not medical advice.,P0129
66.59833333333334,71.30666666666666,80.57728086425787,80.92857142857143,100.0,88.59049853035692,78.02,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (66.6). Research prototype only. Not medical advice.,P0130
60.55499999999998,63.37166666666667,74.23905718802975,68.47619047619048,100.0,65.47125815406064,69.48,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (60.6). Research prototype only. Not medical advice.,P0131
46.33,56.05,88.24129778239839,54.85714285714286,100.0,80.62924867476873,66.73,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (46.3). Research prototype only. Not medical advice.,P0132
65.98000000000002,57.47833333333333,83.21389425116305,50.976190476190474,100.0,90.74484417071905,71.35,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (51.0). Research prototype only. Not medical advice.,P0133
65.34833333333334,61.431666666666665,85.96981070271393,58.35714285714286,100.0,95.67514554036526,74.14,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (58.4). Research prototype only. Not medical advice.,P0134
69.28,74.01166666666667,90.86067977207477,91.04761904761905,100.0,95.4190324148563,83.49,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (69.3). Research prototype only. Not medical advice.,P0135
50.33833333333333,48.153333333333336,75.11328239004446,73.92857142857142,100.0,70.96021128636174,65.42,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (48.2). Research prototype only. Not medical advice.,P0136
67.025,59.40166666666668,83.17828635729644,86.76190476190476,100.0,96.52452420297408,77.94,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (59.4). Research prototype only. Not medical advice.,P0137
58.80833333333334,59.15333333333332,86.86316701592942,62.642857142857146,100.0,71.93550627177483,70.5,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (58.8). Research prototype only. Not medical advice.,P0138
62.22333333333334,53.37499999999999,86.35056965283934,44.738095238095234,100.0,91.94277778079781,69.41,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (44.7). Research prototype only. Not medical advice.,P0139
66.42666666666666,64.82,83.65225871682618,63.80952380952382,100.0,84.75138822787204,74.35,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (63.8). Research prototype only. Not medical advice.,P0140
73.21833333333333,67.595,80.65838142251387,62.642857142857146,100.0,55.02564958289356,72.85,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: confounding_risk_score (55.0). Research prototype only. Not medical advice.,P0141
73.72000000000001,66.70833333333333,85.90223509546004,82.0952380952381,100.0,72.24342600411606,78.49,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (66.7). Research prototype only. Not medical advice.,P0142
58.36666666666665,63.97333333333333,85.24057359855807,61.85714285714287,100.0,88.71475973574108,72.58,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (58.4). Research prototype only. Not medical advice.,P0143
67.29333333333332,64.19333333333333,81.51200625761433,82.0952380952381,100.0,84.6715558669423,76.75,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (64.2). Research prototype only. Not medical advice.,P0144
57.28333333333333,72.18,74.4168034083414,78.5952380952381,100.0,59.98869695474157,71.43,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (57.3). Research prototype only. Not medical advice.,P0145
71.84000000000002,67.795,87.1257779455517,71.97619047619048,100.0,88.89192060336781,78.63,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (67.8). Research prototype only. Not medical advice.,P0146
58.04666666666666,55.06166666666667,87.02572305768065,42.0,100.0,97.35086406111697,68.96,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (42.0). Research prototype only. Not medical advice.,P0147
51.35166666666666,58.27333333333333,88.11408463547463,66.14285714285715,100.0,70.39856519976735,69.08,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (51.4). Research prototype only. Not medical advice.,P0148
66.115,59.03833333333333,89.31170353583786,72.76190476190476,100.0,83.73482524909203,75.49,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (59.0). Research prototype only. Not medical advice.,P0149
64.56,62.49666666666667,91.11063799491514,54.85714285714286,100.0,81.4107599224944,73.23,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (54.9). Research prototype only. Not medical advice.,P0150
59.65333333333332,57.053333333333335,86.57856962732555,68.47619047619048,100.0,74.13095837211652,71.32,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (57.1). Research prototype only. Not medical advice.,P0151
62.523333333333355,65.37833333333334,87.16390068310336,73.92857142857142,100.0,56.01109723068938,72.83,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: confounding_risk_score (56.0). Research prototype only. Not medical advice.,P0152
44.98833333333333,49.97333333333332,86.11086129307928,51.35714285714287,100.0,87.88113468505207,64.96,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (45.0). Research prototype only. Not medical advice.,P0153
64.84166666666667,65.93833333333335,74.3886482240129,80.92857142857143,100.0,82.53938745593847,74.67,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (64.8). Research prototype only. Not medical advice.,P0154
65.89499999999998,71.05666666666667,88.53805294423613,80.92857142857143,100.0,98.61483245008384,80.39,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (65.9). Research prototype only. Not medical advice.,P0155
66.91666666666669,56.45333333333333,87.16054482765824,48.238095238095234,100.0,66.78387970491953,69.37,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (48.2). Research prototype only. Not medical advice.,P0156
62.56666666666665,55.625,82.9828492533069,62.642857142857146,100.0,87.89996234954943,71.55,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (55.6). Research prototype only. Not medical advice.,P0157
58.62,56.02333333333333,77.69512961008063,72.76190476190476,100.0,61.72253291195398,68.49,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (56.0). Research prototype only. Not medical advice.,P0158
69.90666666666668,69.36333333333333,83.92498115640737,84.42857142857143,100.0,96.9465067996649,80.49,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (69.4). Research prototype only. Not medical advice.,P0159
64.50833333333334,55.775,79.05002209525891,78.5952380952381,100.0,89.87833661815571,73.87,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (55.8). Research prototype only. Not medical advice.,P0160
62.31333333333333,53.56833333333333,86.67426364323754,63.80952380952382,100.0,82.92098135150054,71.49,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (53.6). Research prototype only. Not medical advice.,P0161
62.67166666666666,62.805,88.18288143211421,69.64285714285714,100.0,82.67754139475225,74.58,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (62.7). Research prototype only. Not medical advice.,P0162
61.021666666666654,60.138333333333335,82.6774850700035,78.5952380952381,100.0,79.1085086514342,73.52,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (60.1). Research prototype only. Not medical advice.,P0163
50.721666666666664,45.00166666666667,78.50311986284251,45.11904761904761,100.0,80.15462523836229,62.16,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (45.0). Research prototype only. Not medical advice.,P0164
71.325,60.10333333333333,90.74733423624757,84.42857142857143,100.0,92.20089535337048,79.89,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (60.1). Research prototype only. Not medical advice.,P0165
66.32666666666668,66.10666666666667,81.55117553967493,61.85714285714287,100.0,87.92271293149699,74.18,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (61.9). Research prototype only. Not medical advice.,P0166
64.19833333333334,60.52833333333333,82.17930620728943,54.85714285714286,100.0,91.13349137813913,71.93,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (54.9). Research prototype only. Not medical advice.,P0167
58.82666666666666,55.35166666666667,86.35049702527394,77.42857142857143,100.0,83.44571261031201,73.01,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (55.4). Research prototype only. Not medical advice.,P0168
48.99666666666667,55.29333333333333,88.06807546273804,40.07142857142857,100.0,90.60916413061389,65.99,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (40.1). Research prototype only. Not medical advice.,P0169
68.07,68.06833333333333,91.57313787878769,67.30952380952382,100.0,91.60256093299408,78.2,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (67.3). Research prototype only. Not medical advice.,P0170
71.14499999999998,66.66333333333334,86.91064666714905,82.8809523809524,100.0,92.94230835144175,80.23,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (66.7). Research prototype only. Not medical advice.,P0171
66.96166666666666,60.635000000000005,80.17093837714204,78.5952380952381,100.0,79.35706253856199,74.63,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (60.6). Research prototype only. Not medical advice.,P0172
67.455,55.49333333333334,91.39886637969379,56.02380952380953,100.0,95.92689544908994,74.24,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (55.5). Research prototype only. Not medical advice.,P0173
63.83,64.47500000000002,83.70250782542693,72.76190476190476,100.0,81.18285120806419,74.63,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (63.8). Research prototype only. Not medical advice.,P0174
65.78833333333336,63.25333333333333,89.74729206548417,63.02380952380954,100.0,93.18283467425789,75.82,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (63.0). Research prototype only. Not medical advice.,P0175
71.31500000000001,68.255,80.0547643232836,77.42857142857143,100.0,90.60008141620696,78.16,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (68.3). Research prototype only. Not medical advice.,P0176
73.00833333333333,67.07833333333333,82.24459633179121,65.35714285714286,100.0,85.69793273737041,76.49,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (65.4). Research prototype only. Not medical advice.,P0177
49.651666666666664,47.068333333333335,89.40951111105511,72.76190476190476,100.0,99.04743160389494,70.53,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (47.1). Research prototype only. Not medical advice.,P0178
64.65999999999998,55.91166666666666,86.39896625380706,63.80952380952382,100.0,87.15589271022725,72.91,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (55.9). Research prototype only. Not medical advice.,P0179
63.13166666666666,57.141666666666666,82.24081606354903,70.80952380952381,100.0,68.10860542286565,71.09,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (57.1). Research prototype only. Not medical advice.,P0180
64.47333333333333,57.68500000000001,82.77324283670787,50.1904761904762,100.0,56.54058856507772,67.39,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (50.2). Research prototype only. Not medical advice.,P0181
58.441666666666656,58.425000000000004,86.55965426120477,58.35714285714286,100.0,92.73761053144601,71.63,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (58.4). Research prototype only. Not medical advice.,P0182
70.86333333333332,65.77833333333334,89.73286999872741,72.76190476190476,100.0,91.27666084618976,78.86,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (65.8). Research prototype only. Not medical advice.,P0183
75.88833333333332,75.55166666666668,90.98238063898195,75.47619047619048,100.0,95.3374519021075,83.13,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (75.5). Research prototype only. Not medical advice.,P0184
63.08333333333335,63.779999999999994,90.89268447480545,48.61904761904763,100.0,94.8965082424645,73.49,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (48.6). Research prototype only. Not medical advice.,P0185
59.93166666666667,68.45166666666667,89.49784966835759,72.76190476190476,100.0,87.16553888535547,76.2,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (59.9). Research prototype only. Not medical advice.,P0186
65.23666666666666,73.055,89.83195334317588,77.42857142857143,100.0,74.12794426611701,77.91,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (65.2). Research prototype only. Not medical advice.,P0187
65.81833333333334,67.50166666666667,88.72947756663855,69.64285714285714,100.0,93.15069047560085,77.46,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (65.8). Research prototype only. Not medical advice.,P0188
52.535,48.035,77.3919076568441,55.64285714285715,100.0,73.43360517017821,63.91,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (48.0). Research prototype only. Not medical advice.,P0189
56.908333333333324,60.94833333333334,89.58021972040231,79.38095238095238,100.0,85.24407487734187,74.76,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (56.9). Research prototype only. Not medical advice.,P0190
52.15666666666665,60.65166666666667,86.6523546880702,79.76190476190476,100.0,95.99153359612377,74.06,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (52.2). Research prototype only. Not medical advice.,P0191
53.03500000000001,59.61333333333333,88.07989011103415,72.76190476190476,100.0,94.10466354540584,73.12,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (53.0). Research prototype only. Not medical advice.,P0192
52.083333333333336,61.29166666666668,81.52012476553504,80.92857142857143,100.0,79.57210441205098,71.68,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (52.1). Research prototype only. Not medical advice.,P0193
59.30333333333334,68.37166666666667,87.13264641295379,78.5952380952381,100.0,99.60560070438788,77.68,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (59.3). Research prototype only. Not medical advice.,P0194
43.83166666666666,45.53999999999999,88.26185317398479,29.166666666666668,100.0,68.90411492844775,58.98,low,Overall category: low. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (29.2). Research prototype only. Not medical advice.,P0195
51.65833333333333,55.08333333333333,86.85222131273598,64.97619047619048,100.0,78.01204110590787,68.85,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (51.7). Research prototype only. Not medical advice.,P0196
60.13999999999999,59.82333333333334,85.71547077910806,54.07142857142857,100.0,82.64986186089237,70.52,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (54.1). Research prototype only. Not medical advice.,P0197
69.56000000000002,60.026666666666664,84.59405656849216,76.26190476190476,100.0,81.8349093492568,75.94,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (60.0). Research prototype only. Not medical advice.,P0198
64.88499999999999,65.79166666666667,87.99036046947256,83.26190476190476,100.0,83.62384082536268,77.83,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (64.9). Research prototype only. Not medical advice.,P0199
61.50499999999999,67.64333333333333,87.09447028150676,78.5952380952381,100.0,84.53966563184484,76.57,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (61.5). Research prototype only. Not medical advice.,P0200
74.72166666666666,67.855,90.48839583722817,65.35714285714286,100.0,90.63084553938482,79.22,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (65.4). Research prototype only. Not medical advice.,P0201
53.09333333333333,54.528333333333336,91.20547317828752,35.785714285714285,100.0,87.87969754844266,66.58,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (35.8). Research prototype only. Not medical advice.,P0202
55.175,62.67666666666667,91.62435372589935,71.97619047619048,100.0,95.72387265041151,75.02,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (55.2). Research prototype only. Not medical advice.,P0203
45.44166666666668,53.12166666666667,84.8570440983914,52.523809523809526,100.0,71.1602031359563,63.95,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (45.4). Research prototype only. Not medical advice.,P0204
67.99666666666666,66.11666666666667,87.09992016382785,78.5952380952381,100.0,74.3986872158059,76.87,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (66.1). Research prototype only. Not medical advice.,P0205
60.355000000000004,56.181666666666665,78.63543656197919,47.452380952380956,100.0,85.92544650978299,67.76,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (47.5). Research prototype only. Not medical advice.,P0206
66.72166666666666,63.10333333333333,87.69575494132332,88.71428571428572,100.0,77.81713449596283,77.93,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (63.1). Research prototype only. Not medical advice.,P0207
54.97333333333334,54.43833333333332,89.60433761026628,60.30952380952381,100.0,99.4241515584257,71.54,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (54.4). Research prototype only. Not medical advice.,P0208
54.40666666666666,58.815,90.95487874367907,86.3809523809524,100.0,72.49914929014906,73.76,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (54.4). Research prototype only. Not medical advice.,P0209
56.56166666666667,62.00333333333333,86.31136483186337,91.04761904761905,100.0,93.92049809298398,76.85,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (56.6). Research prototype only. Not medical advice.,P0210
61.786666666666655,73.13000000000001,90.37577934546871,88.71428571428572,100.0,95.92822686302792,81.05,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (61.8). Research prototype only. Not medical advice.,P0211
58.04666666666667,50.50333333333332,82.6995105077853,64.97619047619048,100.0,95.01980362246105,70.4,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (50.5). Research prototype only. Not medical advice.,P0212
70.53833333333334,65.21,87.33208401368312,69.64285714285714,100.0,86.38122747156348,77.23,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (65.2). Research prototype only. Not medical advice.,P0213
68.69333333333333,61.885,89.51106788438054,85.59523809523809,100.0,76.83123266345451,77.97,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (61.9). Research prototype only. Not medical advice.,P0214
56.495000000000005,57.935,84.00113400396198,44.33333333333334,100.0,74.16504987976165,66.58,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (44.3). Research prototype only. Not medical advice.,P0215
54.58166666666667,61.486666666666665,84.20423715220574,66.14285714285715,100.0,89.35168005509091,71.64,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (54.6). Research prototype only. Not medical advice.,P0216
83.70166666666667,76.56,82.98231343383205,84.42857142857143,100.0,80.22067075822255,83.52,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (76.6). Research prototype only. Not medical advice.,P0217
67.06166666666665,64.19,91.01944660635928,77.42857142857143,100.0,96.955908550088,79.12,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (64.2). Research prototype only. Not medical advice.,P0218
67.47500000000001,68.54333333333334,53.29716822319245,64.1904761904762,100.0,78.46987881659489,68.71,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: temporal_stability_score (53.3). Research prototype only. Not medical advice.,P0219
66.22500000000001,56.684999999999995,69.64920679748612,69.64285714285714,100.0,93.43048063241709,71.61,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (56.7). Research prototype only. Not medical advice.,P0220
71.21666666666667,58.348333333333336,90.58661311676258,80.92857142857143,100.0,73.31534992007461,77.06,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (58.3). Research prototype only. Not medical advice.,P0221
72.31166666666665,70.18166666666667,86.55326587167119,80.92857142857143,100.0,67.9273347554689,78.36,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: confounding_risk_score (67.9). Research prototype only. Not medical advice.,P0222
60.31333333333334,66.89833333333333,87.2692513149945,88.71428571428572,100.0,99.39093570803242,79.16,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (60.3). Research prototype only. Not medical advice.,P0223
81.145,68.11333333333334,85.97763744524617,79.76190476190476,100.0,84.76214313579756,81.54,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (68.1). Research prototype only. Not medical advice.,P0224
69.06666666666665,70.00999999999999,90.03159407228561,78.97619047619048,100.0,79.15427344031036,79.04,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (69.1). Research prototype only. Not medical advice.,P0225
67.85666666666668,65.10499999999999,84.7190796886981,85.59523809523809,100.0,90.59465944421538,78.83,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (65.1). Research prototype only. Not medical advice.,P0226
73.70833333333331,69.86666666666667,89.30903249646418,91.04761904761905,100.0,95.87974693654176,83.51,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (69.9). Research prototype only. Not medical advice.,P0227
63.82,51.879999999999995,82.69886961023862,70.42857142857143,100.0,88.61893912397791,72.3,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (51.9). Research prototype only. Not medical advice.,P0228
68.1,64.61833333333334,86.2812321188275,76.26190476190476,100.0,90.23266809844664,77.67,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (64.6). Research prototype only. Not medical advice.,P0229
67.42666666666668,52.269999999999996,92.37607885138448,59.52380952380953,100.0,85.19172451898595,73.23,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (52.3). Research prototype only. Not medical advice.,P0230
55.80666666666666,63.55333333333334,87.31937274288745,71.19047619047619,100.0,68.54081668629415,71.66,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (55.8). Research prototype only. Not medical advice.,P0231
62.196666666666665,48.778333333333336,85.19223679161723,51.35714285714287,100.0,90.54367294248877,69.1,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (48.8). Research prototype only. Not medical advice.,P0232
61.19,66.42000000000002,86.85167414163526,82.8809523809524,100.0,84.26332571481228,76.81,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (61.2). Research prototype only. Not medical advice.,P0233
66.01833333333335,64.04666666666667,88.89294267001898,76.26190476190476,100.0,96.76516571196065,78.21,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (64.0). Research prototype only. Not medical advice.,P0234
63.32333333333333,58.51499999999999,75.8946617457911,58.35714285714286,100.0,65.52809088807432,68.02,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (58.4). Research prototype only. Not medical advice.,P0235
75.32000000000001,69.16333333333333,84.06182086513533,79.76190476190476,100.0,85.97331179932033,80.04,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (69.2). Research prototype only. Not medical advice.,P0236
58.029999999999994,64.09500000000001,78.19194880243153,88.71428571428572,100.0,86.30522673890391,74.9,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (58.0). Research prototype only. Not medical advice.,P0237
71.415,59.421666666666674,92.08300840158834,72.76190476190476,100.0,83.79905809907653,77.45,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (59.4). Research prototype only. Not medical advice.,P0238
67.39999999999999,63.67666666666667,88.76000269751604,87.54761904761905,100.0,81.82034482969725,78.65,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (63.7). Research prototype only. Not medical advice.,P0239
43.76166666666668,39.28333333333334,82.6149295647518,24.500000000000004,100.0,88.67697322936738,57.86,low,Overall category: low. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (24.5). Research prototype only. Not medical advice.,P0240
71.18166666666664,56.16833333333333,87.83281356492849,77.42857142857143,100.0,97.14689833854301,77.92,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (56.2). Research prototype only. Not medical advice.,P0241
65.36500000000002,64.505,88.87207630913663,70.80952380952381,100.0,59.15148481884878,73.55,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: confounding_risk_score (59.2). Research prototype only. Not medical advice.,P0242
61.91666666666668,66.33333333333333,87.80848729602643,83.26190476190476,100.0,87.90468249411406,77.59,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (61.9). Research prototype only. Not medical advice.,P0243
